pm10,date (Europe/London)
7,2025-12-04 17:12:49.316000+00:00
7,2025-12-04 17:12:47.298000+00:00
7,2025-12-04 17:12:45.281000+00:00
6,2025-12-04 17:12:43.301000+00:00
6,2025-12-04 17:12:41.308000+00:00
7,2025-12-04 17:12:39.297000+00:00
7,2025-12-04 17:12:37.308000+00:00
7,2025-12-04 17:12:35.273000+00:00
7,2025-12-04 17:12:33.274000+00:00
7,2025-12-04 17:12:31.420000+00:00
6,2025-12-04 17:12:29.325000+00:00
7,2025-12-04 17:12:27.272000+00:00
6,2025-12-04 17:12:25.329000+00:00
6,2025-12-04 17:12:23.264000+00:00
6,2025-12-04 17:12:21.290000+00:00
6,2025-12-04 17:12:19.311000+00:00
6,2025-12-04 17:12:17.278000+00:00
6,2025-12-04 17:12:15.276000+00:00
6,2025-12-04 17:12:13.292000+00:00
6,2025-12-04 17:12:11.322000+00:00
6,2025-12-04 17:12:09.308000+00:00
6,2025-12-04 17:12:07.308000+00:00
6,2025-12-04 17:12:05.278000+00:00
6,2025-12-04 17:12:03.299000+00:00
7,2025-12-04 17:12:01.287000+00:00
7,2025-12-04 17:11:59.307000+00:00
7,2025-12-04 17:11:57.301000+00:00
7,2025-12-04 17:11:55.269000+00:00
7,2025-12-04 17:11:53.341000+00:00
8,2025-12-04 17:11:51.366000+00:00
8,2025-12-04 17:11:49.283000+00:00
8,2025-12-04 17:11:47.360000+00:00
9,2025-12-04 17:11:45.295000+00:00
9,2025-12-04 17:11:43.283000+00:00
9,2025-12-04 17:11:41.271000+00:00
9,2025-12-04 17:11:39.336000+00:00
8,2025-12-04 17:11:37.272000+00:00
6,2025-12-04 17:11:35.332000+00:00
6,2025-12-04 17:11:33.314000+00:00
6,2025-12-04 17:11:31.283000+00:00
6,2025-12-04 17:11:29.274000+00:00
6,2025-12-04 17:11:27.288000+00:00
5,2025-12-04 17:11:25.344000+00:00
5,2025-12-04 17:11:23.298000+00:00
5,2025-12-04 17:11:21.301000+00:00
5,2025-12-04 17:11:19.362000+00:00
5,2025-12-04 17:11:17.300000+00:00
5,2025-12-04 17:11:15.271000+00:00
5,2025-12-04 17:11:13.312000+00:00
5,2025-12-04 17:11:11.278000+00:00
6,2025-12-04 17:11:09.312000+00:00
6,2025-12-04 17:11:07.324000+00:00
6,2025-12-04 17:11:05.294000+00:00
6,2025-12-04 17:11:03.321000+00:00
6,2025-12-04 17:11:01.269000+00:00
6,2025-12-04 17:10:59.321000+00:00
6,2025-12-04 17:10:57.274000+00:00
6,2025-12-04 17:10:55.351000+00:00
6,2025-12-04 17:10:53.314000+00:00
7,2025-12-04 17:10:51.298000+00:00
5,2025-12-04 17:10:49.272000+00:00
5,2025-12-04 17:10:47.298000+00:00
5,2025-12-04 17:10:45.283000+00:00
4,2025-12-04 17:10:43.268000+00:00
5,2025-12-04 17:10:41.284000+00:00
4,2025-12-04 17:10:39.274000+00:00
4,2025-12-04 17:10:37.370000+00:00
5,2025-12-04 17:10:35.287000+00:00
5,2025-12-04 17:10:33.275000+00:00
5,2025-12-04 17:10:31.297000+00:00
5,2025-12-04 17:10:29.327000+00:00
5,2025-12-04 17:10:27.321000+00:00
5,2025-12-04 17:10:25.283000+00:00
6,2025-12-04 17:10:23.280000+00:00
6,2025-12-04 17:10:21.277000+00:00
6,2025-12-04 17:10:19.400000+00:00
6,2025-12-04 17:10:17.282000+00:00
6,2025-12-04 17:10:15.336000+00:00
5,2025-12-04 17:10:13.328000+00:00
5,2025-12-04 17:10:11.300000+00:00
5,2025-12-04 17:10:09.301000+00:00
5,2025-12-04 17:10:07.297000+00:00
5,2025-12-04 17:10:05.345000+00:00
5,2025-12-04 17:10:03.301000+00:00
6,2025-12-04 17:10:01.310000+00:00
5,2025-12-04 17:09:59.321000+00:00
5,2025-12-04 17:09:57.453000+00:00
7,2025-12-04 17:09:55.289000+00:00
7,2025-12-04 17:09:53.279000+00:00
7,2025-12-04 17:09:51.322000+00:00
7,2025-12-04 17:09:49.273000+00:00
7,2025-12-04 17:09:47.290000+00:00
6,2025-12-04 17:09:45.289000+00:00
5,2025-12-04 17:09:43.312000+00:00
6,2025-12-04 17:09:41.271000+00:00
5,2025-12-04 17:09:39.276000+00:00
5,2025-12-04 17:09:37.274000+00:00
5,2025-12-04 17:09:35.290000+00:00
5,2025-12-04 17:09:33.281000+00:00
4,2025-12-04 17:09:31.271000+00:00
4,2025-12-04 17:09:29.336000+00:00
4,2025-12-04 17:09:27.314000+00:00
5,2025-12-04 17:09:25.272000+00:00
5,2025-12-04 17:09:23.425000+00:00
4,2025-12-04 17:09:21.304000+00:00
5,2025-12-04 17:09:19.320000+00:00
5,2025-12-04 17:09:17.300000+00:00
5,2025-12-04 17:09:15.328000+00:00
5,2025-12-04 17:09:13.285000+00:00
6,2025-12-04 17:09:11.307000+00:00
6,2025-12-04 17:09:09.269000+00:00
6,2025-12-04 17:09:07.346000+00:00
6,2025-12-04 17:09:05.333000+00:00
6,2025-12-04 17:09:03.321000+00:00
8,2025-12-04 17:09:01.342000+00:00
8,2025-12-04 17:08:59.312000+00:00
8,2025-12-04 17:08:57.358000+00:00
8,2025-12-04 17:08:55.328000+00:00
8,2025-12-04 17:08:53.365000+00:00
8,2025-12-04 17:08:51.272000+00:00
7,2025-12-04 17:08:49.591000+00:00
7,2025-12-04 17:08:47.302000+00:00
6,2025-12-04 17:08:45.304000+00:00
6,2025-12-04 17:08:43.277000+00:00
6,2025-12-04 17:08:41.298000+00:00
6,2025-12-04 17:08:39.298000+00:00
6,2025-12-04 17:08:37.302000+00:00
5,2025-12-04 17:08:35.279000+00:00
4,2025-12-04 17:08:33.407000+00:00
4,2025-12-04 17:08:31.288000+00:00
5,2025-12-04 17:08:29.352000+00:00
4,2025-12-04 17:08:27.348000+00:00
4,2025-12-04 17:08:25.297000+00:00
4,2025-12-04 17:08:23.282000+00:00
5,2025-12-04 17:08:21.340000+00:00
5,2025-12-04 17:08:19.274000+00:00
4,2025-12-04 17:08:17.314000+00:00
4,2025-12-04 17:08:15.307000+00:00
0,2025-12-04 17:06:54.151000+00:00
0,2025-12-04 17:06:52.093000+00:00
0,2025-12-04 17:06:50.089000+00:00
0,2025-12-04 17:06:48.107000+00:00
0,2025-12-04 17:06:46.103000+00:00
0,2025-12-04 17:06:44.104000+00:00
0,2025-12-04 17:06:42.203000+00:00
0,2025-12-04 17:06:40.093000+00:00
10,2025-12-04 16:52:12.221000+00:00
10,2025-12-04 16:52:10.187000+00:00
9,2025-12-04 16:52:08.141000+00:00
8,2025-12-04 16:52:06.157000+00:00
8,2025-12-04 16:52:04.155000+00:00
8,2025-12-04 16:52:02.141000+00:00
8,2025-12-04 16:52:00.143000+00:00
8,2025-12-04 16:51:58.163000+00:00
7,2025-12-04 16:51:56.137000+00:00
7,2025-12-04 16:51:54.188000+00:00
7,2025-12-04 16:51:52.200000+00:00
7,2025-12-04 16:51:50.200000+00:00
8,2025-12-04 16:51:48.223000+00:00
8,2025-12-04 16:51:46.128000+00:00
8,2025-12-04 16:51:44.138000+00:00
8,2025-12-04 16:51:42.169000+00:00
8,2025-12-04 16:51:40.143000+00:00
8,2025-12-04 16:51:38.134000+00:00
8,2025-12-04 16:51:36.205000+00:00
9,2025-12-04 16:51:34.208000+00:00
9,2025-12-04 16:51:32.229000+00:00
9,2025-12-04 16:51:30.155000+00:00
9,2025-12-04 16:51:28.194000+00:00
9,2025-12-04 16:51:26.183000+00:00
9,2025-12-04 16:51:24.129000+00:00
9,2025-12-04 16:51:22.141000+00:00
9,2025-12-04 16:51:20.175000+00:00
9,2025-12-04 16:51:18.228000+00:00
8,2025-12-04 16:51:16.172000+00:00
8,2025-12-04 16:51:14.202000+00:00
8,2025-12-04 16:51:12.137000+00:00
8,2025-12-04 16:51:10.175000+00:00
8,2025-12-04 16:51:08.151000+00:00
8,2025-12-04 16:51:06.174000+00:00
8,2025-12-04 16:51:04.132000+00:00
8,2025-12-04 16:51:02.158000+00:00
8,2025-12-04 16:51:00.173000+00:00
8,2025-12-04 16:50:58.176000+00:00
8,2025-12-04 16:50:56.247000+00:00
8,2025-12-04 16:50:54.129000+00:00
8,2025-12-04 16:50:52.128000+00:00
8,2025-12-04 16:50:50.177000+00:00
9,2025-12-04 16:50:48.273000+00:00
10,2025-12-04 16:50:46.133000+00:00
9,2025-12-04 16:50:44.198000+00:00
9,2025-12-04 16:50:42.159000+00:00
9,2025-12-04 16:50:40.134000+00:00
9,2025-12-04 16:50:38.427000+00:00
9,2025-12-04 16:50:36.190000+00:00
9,2025-12-04 16:50:34.349000+00:00
8,2025-12-04 16:50:32.138000+00:00
8,2025-12-04 16:50:30.179000+00:00
8,2025-12-04 16:50:28.290000+00:00
8,2025-12-04 16:50:26.174000+00:00
8,2025-12-04 16:50:24.225000+00:00
8,2025-12-04 16:50:22.128000+00:00
8,2025-12-04 16:50:20.218000+00:00
8,2025-12-04 16:50:18.231000+00:00
9,2025-12-04 16:50:16.171000+00:00
9,2025-12-04 16:50:14.160000+00:00
10,2025-12-04 16:50:12.165000+00:00
10,2025-12-04 16:50:10.138000+00:00
10,2025-12-04 16:50:08.160000+00:00
10,2025-12-04 16:50:06.128000+00:00
10,2025-12-04 16:50:04.135000+00:00
10,2025-12-04 16:50:02.153000+00:00
10,2025-12-04 16:50:00.127000+00:00
11,2025-12-04 16:49:58.170000+00:00
10,2025-12-04 16:49:56.222000+00:00
10,2025-12-04 16:49:54.158000+00:00
10,2025-12-04 16:49:52.238000+00:00
10,2025-12-04 16:49:50.234000+00:00
10,2025-12-04 16:49:48.136000+00:00
10,2025-12-04 16:49:46.155000+00:00
9,2025-12-04 16:49:44.205000+00:00
9,2025-12-04 16:49:42.189000+00:00
9,2025-12-04 16:49:40.244000+00:00
9,2025-12-04 16:49:38.129000+00:00
9,2025-12-04 16:49:36.200000+00:00
9,2025-12-04 16:49:34.129000+00:00
9,2025-12-04 16:49:32.169000+00:00
9,2025-12-04 16:49:30.174000+00:00
9,2025-12-04 16:49:28.181000+00:00
9,2025-12-04 16:49:26.176000+00:00
9,2025-12-04 16:49:24.129000+00:00
11,2025-12-04 16:49:22.199000+00:00
11,2025-12-04 16:49:20.128000+00:00
11,2025-12-04 16:49:18.188000+00:00
11,2025-12-04 16:49:16.187000+00:00
11,2025-12-04 16:49:14.134000+00:00
11,2025-12-04 16:49:12.286000+00:00
10,2025-12-04 16:49:10.157000+00:00
10,2025-12-04 16:49:08.180000+00:00
9,2025-12-04 16:49:06.256000+00:00
9,2025-12-04 16:49:04.179000+00:00
9,2025-12-04 16:49:02.150000+00:00
9,2025-12-04 16:49:00.157000+00:00
9,2025-12-04 16:48:58.201000+00:00
9,2025-12-04 16:48:56.173000+00:00
9,2025-12-04 16:48:54.132000+00:00
8,2025-12-04 16:48:52.171000+00:00
7,2025-12-04 16:48:50.132000+00:00
7,2025-12-04 16:48:48.129000+00:00
7,2025-12-04 16:48:46.208000+00:00
7,2025-12-04 16:48:44.134000+00:00
7,2025-12-04 16:48:42.128000+00:00
7,2025-12-04 16:48:40.211000+00:00
6,2025-12-04 16:48:38.131000+00:00
9,2025-12-04 16:48:36.132000+00:00
9,2025-12-04 16:48:34.193000+00:00
9,2025-12-04 16:48:32.158000+00:00
9,2025-12-04 16:48:30.134000+00:00
9,2025-12-04 16:48:28.128000+00:00
9,2025-12-04 16:48:26.133000+00:00
9,2025-12-04 16:48:24.226000+00:00
9,2025-12-04 16:48:22.160000+00:00
11,2025-12-04 16:48:20.185000+00:00
11,2025-12-04 16:48:18.224000+00:00
11,2025-12-04 16:48:16.134000+00:00
11,2025-12-04 16:48:14.135000+00:00
11,2025-12-04 16:48:12.164000+00:00
11,2025-12-04 16:48:10.134000+00:00
11,2025-12-04 16:48:08.138000+00:00
12,2025-12-04 16:48:06.132000+00:00
12,2025-12-04 16:48:04.129000+00:00
8,2025-12-04 16:48:02.140000+00:00
8,2025-12-04 16:48:00.146000+00:00
8,2025-12-04 16:47:58.154000+00:00
8,2025-12-04 16:47:56.197000+00:00
8,2025-12-04 16:47:54.171000+00:00
8,2025-12-04 16:47:52.135000+00:00
9,2025-12-04 16:47:50.383000+00:00
9,2025-12-04 16:47:48.181000+00:00
9,2025-12-04 16:47:46.198000+00:00
9,2025-12-04 16:47:44.212000+00:00
9,2025-12-04 16:47:42.191000+00:00
9,2025-12-04 16:47:40.206000+00:00
9,2025-12-04 16:47:38.142000+00:00
9,2025-12-04 16:47:36.188000+00:00
9,2025-12-04 16:47:34.147000+00:00
9,2025-12-04 16:47:32.131000+00:00
10,2025-12-04 16:47:30.209000+00:00
10,2025-12-04 16:47:28.146000+00:00
10,2025-12-04 16:47:26.145000+00:00
10,2025-12-04 16:47:24.131000+00:00
10,2025-12-04 16:47:22.192000+00:00
10,2025-12-04 16:47:20.200000+00:00
10,2025-12-04 16:47:18.152000+00:00
10,2025-12-04 16:47:16.136000+00:00
10,2025-12-04 16:47:14.162000+00:00
10,2025-12-04 16:47:12.131000+00:00
11,2025-12-04 16:47:10.191000+00:00
11,2025-12-04 16:47:08.128000+00:00
11,2025-12-04 16:47:06.128000+00:00
11,2025-12-04 16:47:04.139000+00:00
12,2025-12-04 16:47:03.101000+00:00
12,2025-12-04 16:47:00.200000+00:00
11,2025-12-04 16:46:58.170000+00:00
11,2025-12-04 16:46:56.211000+00:00
11,2025-12-04 16:46:54.211000+00:00
11,2025-12-04 16:46:52.157000+00:00
11,2025-12-04 16:46:50.204000+00:00
11,2025-12-04 16:46:48.157000+00:00
11,2025-12-04 16:46:46.165000+00:00
11,2025-12-04 16:46:44.225000+00:00
11,2025-12-04 16:46:42.198000+00:00
10,2025-12-04 16:46:40.136000+00:00
10,2025-12-04 16:46:38.158000+00:00
10,2025-12-04 16:46:36.181000+00:00
10,2025-12-04 16:46:34.247000+00:00
10,2025-12-04 16:46:32.158000+00:00
10,2025-12-04 16:46:30.233000+00:00
10,2025-12-04 16:46:28.134000+00:00
10,2025-12-04 16:46:26.172000+00:00
11,2025-12-04 16:46:24.200000+00:00
11,2025-12-04 16:46:22.138000+00:00
11,2025-12-04 16:46:20.134000+00:00
11,2025-12-04 16:46:18.132000+00:00
11,2025-12-04 16:46:16.199000+00:00
11,2025-12-04 16:46:14.285000+00:00
13,2025-12-04 16:46:12.158000+00:00
13,2025-12-04 16:46:10.144000+00:00
13,2025-12-04 16:46:08.164000+00:00
13,2025-12-04 16:46:06.182000+00:00
13,2025-12-04 16:46:04.142000+00:00
13,2025-12-04 16:46:02.146000+00:00
13,2025-12-04 16:46:00.137000+00:00
13,2025-12-04 16:45:58.196000+00:00
12,2025-12-04 16:45:56.198000+00:00
12,2025-12-04 16:45:54.135000+00:00
12,2025-12-04 16:45:52.194000+00:00
11,2025-12-04 16:45:50.138000+00:00
11,2025-12-04 16:45:48.135000+00:00
11,2025-12-04 16:45:46.136000+00:00
11,2025-12-04 16:45:44.135000+00:00
11,2025-12-04 16:45:42.214000+00:00
13,2025-12-04 16:45:40.207000+00:00
13,2025-12-04 16:45:38.186000+00:00
13,2025-12-04 16:45:36.247000+00:00
12,2025-12-04 16:45:34.198000+00:00
12,2025-12-04 16:45:32.203000+00:00
12,2025-12-04 16:45:30.194000+00:00
12,2025-12-04 16:45:28.141000+00:00
12,2025-12-04 16:45:26.247000+00:00
10,2025-12-04 16:45:24.156000+00:00
10,2025-12-04 16:45:22.143000+00:00
10,2025-12-04 16:45:20.189000+00:00
10,2025-12-04 16:45:18.189000+00:00
10,2025-12-04 16:45:16.203000+00:00
10,2025-12-04 16:45:14.253000+00:00
10,2025-12-04 16:45:12.209000+00:00
10,2025-12-04 16:45:10.205000+00:00
10,2025-12-04 16:45:08.161000+00:00
10,2025-12-04 16:45:06.226000+00:00
10,2025-12-04 16:45:04.169000+00:00
10,2025-12-04 16:45:02.160000+00:00
10,2025-12-04 16:45:00.135000+00:00
10,2025-12-04 16:44:58.216000+00:00
10,2025-12-04 16:44:56.135000+00:00
10,2025-12-04 16:44:54.148000+00:00
11,2025-12-04 16:44:52.189000+00:00
11,2025-12-04 16:44:50.142000+00:00
11,2025-12-04 16:44:48.132000+00:00
11,2025-12-04 16:44:46.134000+00:00
11,2025-12-04 16:44:44.135000+00:00
11,2025-12-04 16:44:42.217000+00:00
11,2025-12-04 16:44:40.135000+00:00
11,2025-12-04 16:44:38.134000+00:00
11,2025-12-04 16:44:36.162000+00:00
11,2025-12-04 16:44:34.178000+00:00
11,2025-12-04 16:44:32.135000+00:00
11,2025-12-04 16:44:30.212000+00:00
11,2025-12-04 16:44:28.130000+00:00
11,2025-12-04 16:44:26.248000+00:00
11,2025-12-04 16:44:24.130000+00:00
11,2025-12-04 16:44:22.136000+00:00
10,2025-12-04 16:44:20.195000+00:00
10,2025-12-04 16:44:18.140000+00:00
10,2025-12-04 16:44:16.149000+00:00
10,2025-12-04 16:44:14.167000+00:00
10,2025-12-04 16:44:12.180000+00:00
10,2025-12-04 16:44:10.200000+00:00
10,2025-12-04 16:44:08.186000+00:00
10,2025-12-04 16:44:06.138000+00:00
12,2025-12-04 16:44:04.235000+00:00
12,2025-12-04 16:44:02.161000+00:00
12,2025-12-04 16:44:00.136000+00:00
12,2025-12-04 16:43:58.198000+00:00
11,2025-12-04 16:43:56.133000+00:00
11,2025-12-04 16:43:54.135000+00:00
11,2025-12-04 16:43:52.158000+00:00
11,2025-12-04 16:43:50.183000+00:00
9,2025-12-04 16:43:48.138000+00:00
9,2025-12-04 16:43:46.230000+00:00
9,2025-12-04 16:43:44.207000+00:00
9,2025-12-04 16:43:42.236000+00:00
12,2025-12-04 16:43:40.135000+00:00
12,2025-12-04 16:43:38.298000+00:00
12,2025-12-04 16:43:36.158000+00:00
12,2025-12-04 16:43:34.148000+00:00
12,2025-12-04 16:43:32.135000+00:00
13,2025-12-04 16:43:30.141000+00:00
13,2025-12-04 16:43:28.278000+00:00
13,2025-12-04 16:43:26.137000+00:00
13,2025-12-04 16:43:24.174000+00:00
13,2025-12-04 16:43:22.173000+00:00
13,2025-12-04 16:43:20.154000+00:00
13,2025-12-04 16:43:18.136000+00:00
13,2025-12-04 16:43:16.139000+00:00
11,2025-12-04 16:43:14.133000+00:00
11,2025-12-04 16:43:12.178000+00:00
11,2025-12-04 16:43:10.209000+00:00
11,2025-12-04 16:43:08.189000+00:00
11,2025-12-04 16:43:06.173000+00:00
11,2025-12-04 16:43:04.177000+00:00
12,2025-12-04 16:43:02.143000+00:00
12,2025-12-04 16:43:00.138000+00:00
12,2025-12-04 16:42:58.192000+00:00
12,2025-12-04 16:42:56.140000+00:00
12,2025-12-04 16:42:54.141000+00:00
12,2025-12-04 16:42:52.139000+00:00
12,2025-12-04 16:42:50.145000+00:00
12,2025-12-04 16:42:48.192000+00:00
12,2025-12-04 16:42:46.200000+00:00
12,2025-12-04 16:42:44.216000+00:00
12,2025-12-04 16:42:42.216000+00:00
12,2025-12-04 16:42:40.224000+00:00
12,2025-12-04 16:42:38.214000+00:00
12,2025-12-04 16:42:36.154000+00:00
12,2025-12-04 16:42:34.213000+00:00
12,2025-12-04 16:42:32.184000+00:00
11,2025-12-04 16:42:30.201000+00:00
11,2025-12-04 16:42:28.197000+00:00
11,2025-12-04 16:42:26.198000+00:00
11,2025-12-04 16:42:24.141000+00:00
11,2025-12-04 16:42:22.137000+00:00
11,2025-12-04 16:42:20.137000+00:00
11,2025-12-04 16:42:18.171000+00:00
11,2025-12-04 16:42:16.293000+00:00
13,2025-12-04 16:42:14.149000+00:00
13,2025-12-04 16:42:12.162000+00:00
13,2025-12-04 16:42:10.199000+00:00
13,2025-12-04 16:42:08.219000+00:00
14,2025-12-04 16:42:06.188000+00:00
14,2025-12-04 16:42:04.216000+00:00
14,2025-12-04 16:42:02.137000+00:00
14,2025-12-04 16:42:00.138000+00:00
14,2025-12-04 16:41:58.195000+00:00
14,2025-12-04 16:41:56.172000+00:00
14,2025-12-04 16:41:54.162000+00:00
14,2025-12-04 16:41:52.176000+00:00
14,2025-12-04 16:41:50.137000+00:00
16,2025-12-04 16:41:48.199000+00:00
16,2025-12-04 16:41:46.203000+00:00
16,2025-12-04 16:41:44.138000+00:00
16,2025-12-04 16:41:42.148000+00:00
15,2025-12-04 16:41:40.197000+00:00
15,2025-12-04 16:41:38.156000+00:00
15,2025-12-04 16:41:36.135000+00:00
15,2025-12-04 16:41:34.144000+00:00
12,2025-12-04 16:41:32.178000+00:00
12,2025-12-04 16:41:30.206000+00:00
12,2025-12-04 16:41:28.191000+00:00
12,2025-12-04 16:41:26.215000+00:00
11,2025-12-04 16:41:24.152000+00:00
11,2025-12-04 16:41:22.200000+00:00
11,2025-12-04 16:41:20.138000+00:00
11,2025-12-04 16:41:18.273000+00:00
9,2025-12-04 16:41:16.157000+00:00
9,2025-12-04 16:41:14.175000+00:00
9,2025-12-04 16:41:12.177000+00:00
9,2025-12-04 16:41:10.195000+00:00
11,2025-12-04 16:41:08.176000+00:00
11,2025-12-04 16:41:06.177000+00:00
11,2025-12-04 16:41:04.145000+00:00
11,2025-12-04 16:41:02.205000+00:00
9,2025-12-04 16:41:00.149000+00:00
9,2025-12-04 16:40:58.305000+00:00
9,2025-12-04 16:40:56.139000+00:00
9,2025-12-04 16:40:54.258000+00:00
9,2025-12-04 16:40:52.135000+00:00
11,2025-12-04 16:40:50.346000+00:00
11,2025-12-04 16:40:48.178000+00:00
11,2025-12-04 16:40:46.157000+00:00
12,2025-12-04 16:40:44.171000+00:00
12,2025-12-04 16:40:42.283000+00:00
12,2025-12-04 16:40:40.142000+00:00
12,2025-12-04 16:40:38.216000+00:00
12,2025-12-04 16:40:36.162000+00:00
12,2025-12-04 16:40:34.137000+00:00
12,2025-12-04 16:40:32.143000+00:00
12,2025-12-04 16:40:30.145000+00:00
12,2025-12-04 16:40:28.196000+00:00
12,2025-12-04 16:40:26.187000+00:00
12,2025-12-04 16:40:24.190000+00:00
12,2025-12-04 16:40:22.189000+00:00
12,2025-12-04 16:40:20.190000+00:00
12,2025-12-04 16:40:18.178000+00:00
12,2025-12-04 16:40:16.142000+00:00
12,2025-12-04 16:40:14.274000+00:00
12,2025-12-04 16:40:12.159000+00:00
12,2025-12-04 16:40:10.233000+00:00
12,2025-12-04 16:40:08.200000+00:00
12,2025-12-04 16:40:06.222000+00:00
12,2025-12-04 16:40:04.155000+00:00
11,2025-12-04 16:40:02.255000+00:00
11,2025-12-04 16:40:00.167000+00:00
11,2025-12-04 16:39:58.172000+00:00
11,2025-12-04 16:39:56.149000+00:00
11,2025-12-04 16:39:54.278000+00:00
11,2025-12-04 16:39:52.138000+00:00
11,2025-12-04 16:39:50.135000+00:00
11,2025-12-04 16:39:48.181000+00:00
11,2025-12-04 16:39:46.253000+00:00
11,2025-12-04 16:39:44.197000+00:00
11,2025-12-04 16:39:42.140000+00:00
11,2025-12-04 16:39:40.138000+00:00
12,2025-12-04 16:39:38.188000+00:00
12,2025-12-04 16:39:36.220000+00:00
13,2025-12-04 16:39:34.180000+00:00
13,2025-12-04 16:39:32.168000+00:00
13,2025-12-04 16:39:30.158000+00:00
13,2025-12-04 16:39:28.216000+00:00
11,2025-12-04 16:39:26.276000+00:00
11,2025-12-04 16:39:24.183000+00:00
13,2025-12-04 16:39:22.255000+00:00
13,2025-12-04 16:39:20.207000+00:00
11,2025-12-04 16:39:18.157000+00:00
11,2025-12-04 16:39:16.151000+00:00
11,2025-12-04 16:39:14.136000+00:00
11,2025-12-04 16:39:12.178000+00:00
11,2025-12-04 16:39:10.162000+00:00
12,2025-12-04 16:39:08.164000+00:00
10,2025-12-04 16:39:06.138000+00:00
10,2025-12-04 16:39:04.195000+00:00
11,2025-12-04 16:39:02.224000+00:00
11,2025-12-04 16:39:00.227000+00:00
11,2025-12-04 16:38:58.143000+00:00
11,2025-12-04 16:38:56.244000+00:00
11,2025-12-04 16:38:54.174000+00:00
13,2025-12-04 16:38:52.186000+00:00
13,2025-12-04 16:38:50.188000+00:00
13,2025-12-04 16:38:48.138000+00:00
13,2025-12-04 16:38:46.208000+00:00
13,2025-12-04 16:38:44.212000+00:00
13,2025-12-04 16:38:42.161000+00:00
14,2025-12-04 16:38:40.170000+00:00
14,2025-12-04 16:38:38.172000+00:00
14,2025-12-04 16:38:36.186000+00:00
12,2025-12-04 16:38:34.141000+00:00
12,2025-12-04 16:38:32.296000+00:00
12,2025-12-04 16:38:30.199000+00:00
12,2025-12-04 16:38:28.190000+00:00
12,2025-12-04 16:38:26.179000+00:00
11,2025-12-04 16:38:24.191000+00:00
11,2025-12-04 16:38:22.146000+00:00
11,2025-12-04 16:38:20.296000+00:00
11,2025-12-04 16:38:18.133000+00:00
11,2025-12-04 16:38:16.145000+00:00
11,2025-12-04 16:38:14.204000+00:00
11,2025-12-04 16:38:12.140000+00:00
11,2025-12-04 16:38:10.159000+00:00
13,2025-12-04 16:38:08.137000+00:00
13,2025-12-04 16:38:06.304000+00:00
14,2025-12-04 16:38:04.186000+00:00
14,2025-12-04 16:38:02.153000+00:00
14,2025-12-04 16:38:00.214000+00:00
14,2025-12-04 16:37:58.135000+00:00
14,2025-12-04 16:37:56.137000+00:00
14,2025-12-04 16:37:54.167000+00:00
13,2025-12-04 16:37:52.144000+00:00
13,2025-12-04 16:37:50.230000+00:00
11,2025-12-04 16:37:48.136000+00:00
11,2025-12-04 16:37:46.156000+00:00
11,2025-12-04 16:37:44.150000+00:00
11,2025-12-04 16:37:42.142000+00:00
11,2025-12-04 16:37:40.141000+00:00
11,2025-12-04 16:37:38.148000+00:00
10,2025-12-04 16:37:36.155000+00:00
10,2025-12-04 16:37:34.196000+00:00
12,2025-12-04 16:37:32.297000+00:00
12,2025-12-04 16:37:30.181000+00:00
12,2025-12-04 16:37:28.138000+00:00
12,2025-12-04 16:37:26.157000+00:00
12,2025-12-04 16:37:24.139000+00:00
12,2025-12-04 16:37:22.175000+00:00
12,2025-12-04 16:37:20.140000+00:00
12,2025-12-04 16:37:18.312000+00:00
11,2025-12-04 16:37:16.243000+00:00
11,2025-12-04 16:37:14.208000+00:00
11,2025-12-04 16:37:12.141000+00:00
11,2025-12-04 16:37:10.139000+00:00
11,2025-12-04 16:37:08.196000+00:00
11,2025-12-04 16:37:06.157000+00:00
12,2025-12-04 16:37:04.223000+00:00
12,2025-12-04 16:37:02.199000+00:00
12,2025-12-04 16:37:00.213000+00:00
12,2025-12-04 16:36:58.176000+00:00
12,2025-12-04 16:36:56.202000+00:00
12,2025-12-04 16:36:54.179000+00:00
12,2025-12-04 16:36:52.142000+00:00
12,2025-12-04 16:36:50.176000+00:00
11,2025-12-04 16:36:48.150000+00:00
11,2025-12-04 16:36:46.142000+00:00
13,2025-12-04 16:36:44.161000+00:00
13,2025-12-04 16:36:42.298000+00:00
13,2025-12-04 16:36:40.139000+00:00
13,2025-12-04 16:36:38.216000+00:00
13,2025-12-04 16:36:36.145000+00:00
13,2025-12-04 16:36:34.151000+00:00
13,2025-12-04 16:36:32.184000+00:00
13,2025-12-04 16:36:30.183000+00:00
16,2025-12-04 16:36:28.191000+00:00
16,2025-12-04 16:36:26.160000+00:00
16,2025-12-04 16:36:24.168000+00:00
16,2025-12-04 16:36:22.175000+00:00
16,2025-12-04 16:36:20.181000+00:00
16,2025-12-04 16:36:18.203000+00:00
18,2025-12-04 16:36:16.177000+00:00
18,2025-12-04 16:36:14.201000+00:00
113,2025-12-04 16:36:12.142000+00:00
113,2025-12-04 16:36:10.231000+00:00
113,2025-12-04 16:36:08.177000+00:00
113,2025-12-04 16:36:06.170000+00:00
113,2025-12-04 16:36:04.143000+00:00
113,2025-12-04 16:36:02.232000+00:00
81,2025-12-04 16:36:00.193000+00:00
81,2025-12-04 16:35:58.160000+00:00
17,2025-12-04 16:35:56.199000+00:00
